"Symbol" "Children" "Adults" "Older"
"ENSG00000023287" 0.0841265910020757 0.992767138543733 3.97071774151063
"ENSG00000023318" 0.164701523339728 1.77472894840147 3.51176791806121
"ENSG00000023330" 0.0986207590896019 3.24106389602893 1.05549108427926
"ENSG00000023445" 0.223259477940459 0.296100725003353 2.02189786633764
"ENSG00000023516" 0.0852516456874429 0.794797543476931 0.380819313357419
"ENSG00000023572" 0.0772626412265886 1.54596761473807 3.34309321301366
"ENSG00000023608" 0 0.766093878471593 2.95469169085024
"ENSG00000023697" 0.0867956054007481 2.94881801507152 0.339718478463984
"ENSG00000023734" 0.0842375026357833 1.62871210509113 1.3163335210204
"ENSG00000023839" 0.154391239017328 0.68552121144748 0
"ENSG00000023892" 0.166882055848538 1.14719363385869 0.133727017742137
"ENSG00000023902" 0.0866536842232829 0.332005859643869 0.625393608408286
"ENSG00000023909" 0.0964973045324202 2.06560071775047 0.965405526988748
"ENSG00000024048" 0.0779432326175139 1.31329638499831 4.03314112147813
"ENSG00000024422" 0.0981627938555383 1.09445359286092 0.445295781278005
"ENSG00000024526" 0.115802299101733 0 0
"ENSG00000024862" 0.193810189600399 1.72397331903287 3.68284997467405
"ENSG00000025039" 0.103515060006127 0.765750057658199 2.49948804308655
"ENSG00000025156" 0.134936006031174 1.16114289889598 2.1192485213048
"ENSG00000025293" 0 1.50776800451297 4.154929128538
"ENSG00000025423" 0.0775292654626581 0.814365637533249 0.0466263019584082
"ENSG00000025434" 0.189694207164104 0.0534615540046181 0
"ENSG00000025708" 0 0.5714603679596 0.429163751339485
"ENSG00000025770" 0.144704119933446 1.11019763503363 0
"ENSG00000025772" 0.215681881046416 3.54663428039278 0.697916745184566
"ENSG00000025796" 0 1.42467180376843 4.5838814139417
"ENSG00000025800" 0.141373097142142 1.08410441677752 4.15885795875542
"ENSG00000026025" 0 0.76647411264385 2.51764107249836
"ENSG00000026103" 0.18047484723214 1.00484642527337 0.094467430945518
"ENSG00000026297" 0 1.0302917372799 4.22653160991356
"ENSG00000026508" 0.157453171153498 0.161830318493722 0.695969374844534
"ENSG00000026559" 0.138235725264609 1.46641481630617 0
"ENSG00000026652" 0.0752645340069229 0 0
"ENSG00000026751" 0.145773013097897 0 0
"ENSG00000026950" 0.147689961757728 0.752085208079151 0.598380741171377
"ENSG00000027001" 0.148662614543078 1.69091202650956 0.592360541531431
"ENSG00000027075" 0.150672960462227 0.858250677256292 1.44373736215104
"ENSG00000027697" 0.0689756541238504 0.698975436133797 5.40164641850729
"ENSG00000027847" 0.232377139529522 1.47553529154702 1.68463764708762
"ENSG00000027869" 0.0746162686756825 0.0569208800167569 0
"ENSG00000028116" 0.155915030121635 1.24535880244927 0.0593818837505246
"ENSG00000028137" 0.0690692431292105 0.343524134139972 0.717902386326907
"ENSG00000028203" 0.146139581347663 1.75495699862386 3.33140870974026
"ENSG00000028277" 0.0896289461251449 0.860674299912689 2.87100014232031
"ENSG00000028310" 0.0962646106395753 1.09212720624602 4.1677362949852
